"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/21/2017","AQS","450791001","1","0.031","ppm","29","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/22/2017","AQS","450791001","1","0.033","ppm","31","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/23/2017","AQS","450791001","1","0.027","ppm","25","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/24/2017","AQS","450791001","1","0.036","ppm","33","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/25/2017","AQS","450791001","1","0.036","ppm","33","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/26/2017","AQS","450791001","1","0.039","ppm","36","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/27/2017","AQS","450791001","1","0.042","ppm","39","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/28/2017","AQS","450791001","1","0.04","ppm","37","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/29/2017","AQS","450791001","1","0.043","ppm","40","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/30/2017","AQS","450791001","1","0.039","ppm","36","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/01/2017","AQS","450791001","1","0.037","ppm","34","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/02/2017","AQS","450791001","1","0.03","ppm","28","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/03/2017","AQS","450791001","1","0.042","ppm","39","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/04/2017","AQS","450791001","1","0.042","ppm","39","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/05/2017","AQS","450791001","1","0.032","ppm","30","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/06/2017","AQS","450791001","1","0.025","ppm","23","SANDHILL EXPERIMENTAL STATION","13","76.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/07/2017","AQS","450791001","1","0.027","ppm","25","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/08/2017","AQS","450791001","1","0.03","ppm","28","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/09/2017","AQS","450791001","1","0.027","ppm","25","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/10/2017","AQS","450791001","1","0.03","ppm","28","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/11/2017","AQS","450791001","1","0.027","ppm","25","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/12/2017","AQS","450791001","1","0.035","ppm","32","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/13/2017","AQS","450791001","1","0.035","ppm","32","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/14/2017","AQS","450791001","1","0.035","ppm","32","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/15/2017","AQS","450791001","1","0.031","ppm","29","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/16/2017","AQS","450791001","1","0.027","ppm","25","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/17/2017","AQS","450791001","1","0.03","ppm","28","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/18/2017","AQS","450791001","1","0.028","ppm","26","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/19/2017","AQS","450791001","1","0.035","ppm","32","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/20/2017","AQS","450791001","1","0.027","ppm","25","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/21/2017","AQS","450791001","1","0.032","ppm","30","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/22/2017","AQS","450791001","1","0.029","ppm","27","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/23/2017","AQS","450791001","1","0.025","ppm","23","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/24/2017","AQS","450791001","1","0.023","ppm","21","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/25/2017","AQS","450791001","1","0.032","ppm","30","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/26/2017","AQS","450791001","1","0.035","ppm","32","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/27/2017","AQS","450791001","1","0.028","ppm","26","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/28/2017","AQS","450791001","1","0.031","ppm","29","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/29/2017","AQS","450791001","1","0.033","ppm","31","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"12/30/2017","AQS","450791001","1","0.034","ppm","31","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"02/02/2017","AQS","450830009","1","0.036","ppm","33","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/03/2017","AQS","450830009","1","0.036","ppm","33","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/04/2017","AQS","450830009","1","0.04","ppm","37","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/05/2017","AQS","450830009","1","0.045","ppm","42","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/06/2017","AQS","450830009","1","0.047","ppm","44","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/07/2017","AQS","450830009","1","0.04","ppm","37","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/08/2017","AQS","450830009","1","0.033","ppm","31","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/09/2017","AQS","450830009","1","0.04","ppm","37","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/10/2017","AQS","450830009","1","0.043","ppm","40","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/11/2017","AQS","450830009","1","0.043","ppm","40","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/12/2017","AQS","450830009","1","0.043","ppm","40","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/13/2017","AQS","450830009","1","0.047","ppm","44","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/14/2017","AQS","450830009","1","0.046","ppm","43","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/15/2017","AQS","450830009","1","0.045","ppm","42","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/16/2017","AQS","450830009","1","0.047","ppm","44","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/18/2017","AQS","450830009","1","0.045","ppm","42","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/19/2017","AQS","450830009","1","0.047","ppm","44","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/20/2017","AQS","450830009","1","0.053","ppm","49","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/21/2017","AQS","450830009","1","0.048","ppm","44","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/22/2017","AQS","450830009","1","0.035","ppm","32","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/23/2017","AQS","450830009","1","0.045","ppm","42","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/24/2017","AQS","450830009","1","0.046","ppm","43","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/25/2017","AQS","450830009","1","0.05","ppm","46","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/26/2017","AQS","450830009","1","0.047","ppm","44","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/27/2017","AQS","450830009","1","0.048","ppm","44","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"02/28/2017","AQS","450830009","1","0.047","ppm","44","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/01/2017","AQS","450830009","1","0.037","ppm","34","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/02/2017","AQS","450830009","1","0.045","ppm","42","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/03/2017","AQS","450830009","1","0.046","ppm","43","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/04/2017","AQS","450830009","1","0.046","ppm","43","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/05/2017","AQS","450830009","1","0.05","ppm","46","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/06/2017","AQS","450830009","1","0.041","ppm","38","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/07/2017","AQS","450830009","1","0.045","ppm","42","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/08/2017","AQS","450830009","1","0.049","ppm","45","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/09/2017","AQS","450830009","1","0.054","ppm","50","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/10/2017","AQS","450830009","1","0.047","ppm","44","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/11/2017","AQS","450830009","1","0.042","ppm","39","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
"03/12/2017","AQS","450830009","1","0.04","ppm","37","NORTH SPARTANBURG FIRE STATION #2","17","100.0000","44201","Ozone","43900","Spartanburg, SC","45","South Carolina","083","Spartanburg","34.988706","-82.075802"
